Date,Open,High,Low,Close,Volume
2020-01-02,63.79073081576317,64.69031698537226,63.71112297895679,64.66643524169922,12728900
2020-01-03,63.5280277621296,64.10120785120229,63.249391213123026,63.44841384887695,12437400
2020-01-06,62.668239408383506,63.32899592072274,62.668239408383506,63.24938201904297,10059500
2020-01-07,63.12199628575669,63.12995888884282,62.67618769191841,62.700069427490234,10469100
2020-01-08,62.708034096240596,63.68722789758845,62.63638888022574,63.177730560302734,11292400
2020-01-09,64.46738261378364,64.46738261378364,63.47226993254503,63.75090026855469,12895900
2020-01-10,63.68723198442429,63.69519458905491,62.94686766965785,63.09016418457031,10062100
2020-01-13,63.28917637258386,64.26040747235554,62.891131238165094,64.20468139648438,16566300
2020-01-14,64.64253417690047,66.16306966515437,64.45943679713749,65.207763671875,24971800
2020-01-15,65.06448143140487,65.31923015704749,64.2683909045606,64.67439270019531,16063600
2020-01-16,65.2475604758559,65.3828943696205,64.36389975402616,64.48331451416016,10426000
2020-01-17,64.61069413454086,64.80175411321599,64.33205765993425,64.57884979248047,12413100
2020-01-21,64.06937715470598,64.41169637165183,63.58376138011557,63.607643127441406,10522000
2020-01-22,63.8464535357255,64.06936397017051,63.575785690146155,63.766845703125,8045600
2020-01-23,63.35288188863317,63.75092712883767,62.82745925619282,63.52802276611328,11618200
2020-01-24,63.38472117146206,63.42452204808891,61.80845947379235,62.42940902709961,15036100
2020-01-27,60.70985031219896,61.29895545621064,60.38345036128304,61.06808853149414,15859600
2020-01-28,61.46613519854433,62.19853686290568,61.123816105075186,61.49001693725586,10960200
2020-01-29,61.72883675741947,62.015429724231176,60.82925698995778,60.88498306274414,9478900
2020-01-30,60.29588265043789,61.72884773943132,60.10482266313459,61.64127731323242,12498200
2020-01-31,60.87197020305997,61.048272308282286,59.2291679154015,59.629852294921875,17101200
2020-02-03,59.862228902080325,61.07229713788345,59.862228902080325,60.206817626953125,11096500
2020-02-04,61.50504492466746,61.921753939553135,61.24860719690142,61.30470275878906,12173200
2020-02-05,62.44266157358812,63.292116742674345,62.35451050779653,63.18793487548828,13070400
2020-02-06,63.949241051923295,63.99732122974672,62.827323362353496,63.28410339355469,12826400
2020-02-07,62.610936993022456,63.348200874988756,62.55484142619485,63.05970764160156,8341700
2020-02-10,62.57087354852101,63.099773744948784,62.54683346422316,62.891422271728516,8418300
2020-02-11,63.107786593795936,63.74888401430028,63.01963554562763,63.3802490234375,9437200
2020-02-12,64.02935833018839,64.72654516423206,63.54853834816845,63.57257843017578,9484100
2020-02-13,63.2199811187309,63.532514446664045,63.00361424322274,63.30813217163086,8946200
2020-02-14,63.21997481775129,63.38024610852731,62.86737064129465,63.13983917236328,9056600
2020-02-18,62.99559387022859,63.19593604482823,62.11408952478175,62.17018508911133,10343500
2020-02-19,62.40258261366707,62.81929164581367,62.202240439490105,62.54682922363281,9145200
2020-02-20,62.23429518400756,63.05970395360828,61.95381125231514,62.68305969238281,11763400
2020-02-21,62.15415517112835,62.47470387781679,61.024228469650225,61.25662612915039,14020000
2020-02-24,58.804445705556276,59.34136749712868,58.05116312235376,58.12328338623047,21096200
2020-02-25,58.20340791414783,58.66820323895063,55.29444166249374,55.63903045654297,27451000
2020-02-26,56.11183703349028,56.58464777397317,54.621296787352875,54.63732147216797,25552100
2020-02-27,52.970468153681495,53.60355014011609,51.608143852819765,51.64820861816406,34656800
2020-02-28,49.684857070276394,51.64820784763166,49.15595387535583,50.854854583740234,46013200
2020-03-02,51.1673987276098,54.18054724944016,50.58239984677634,54.16451644897461,29006400
2020-03-03,54.380876042145054,54.83765591938496,51.66423685951443,52.129032135009766,29547700
2020-03-04,52.93040696708925,54.10841386235019,51.576091859353205,54.00423812866211,24188500
2020-03-05,51.92870436764669,52.18514215727134,50.49425032328069,50.878910064697266,27277600
2020-03-06,48.450749932527586,49.933283833080715,47.87376655841739,49.107872009277344,29916600
2020-03-09,43.52234336255465,44.56412225660257,40.86981136741194,41.166316986083984,35625600
2020-03-10,43.85890817198939,44.63623678191756,41.270487662152085,44.54007339477539,32527500
