Date,Open,High,Low,Close,Volume
2020-01-02,48.53008360642177,49.15868677433526,48.49364193647257,49.14957809448242,13899600
2020-01-03,48.274999351774795,49.24067928823704,48.23855768145989,48.97648239135742,11026700
2020-01-06,48.61207292912208,49.37733057925326,48.60296077450587,49.2315673828125,10982400
2020-01-07,49.09491672679655,49.495768154985214,48.83983198178122,49.34089279174805,12015400
2020-01-08,49.359199118531954,49.963149150345345,49.13958282918417,49.53306579589844,11856700
2020-01-09,49.64285711279333,50.14614805357751,49.44153934018494,49.761817932128906,10671000
2020-01-10,49.917391970669975,50.00890165937257,49.61541872479565,49.82588577270508,9734800
2020-01-13,49.83503167311566,50.137008389591315,49.743525481252554,49.94484329223633,10858900
2020-01-14,49.889940087867615,50.493890061619,49.871638150391796,50.21936798095703,12627200
2020-01-15,50.21936973415727,50.493891824403036,50.036353843747506,50.10955810546875,9090800
2020-01-16,50.310882757505134,50.74096963468879,50.26512965138178,50.7226676940918,9866000
2020-01-17,50.90566562767377,50.960567939333096,50.19190415946949,50.44812774658203,11166600
2020-01-21,50.31087492769489,50.65860476344451,50.25596911444883,50.530494689941406,8773000
2020-01-22,50.704353358431085,50.92397310116901,49.963140653770154,50.07295227050781,6380500
2020-01-23,49.78927438029488,50.3291692445477,49.67031354831045,50.31086730957031,6583200
2020-01-24,50.38408378281218,50.512193859122696,49.30429386714101,49.47815704345703,6426000
2020-01-27,48.66373601115781,48.974861952758836,48.16044497082196,48.21534729003906,8259100
2020-01-28,48.3709158418396,49.121277850365736,48.18789995154932,48.919960021972656,8620300
2020-01-29,49.21278340326683,49.359195415426996,48.66373923035066,48.68204116821289,6332500
2020-01-30,48.33431083874064,48.80100152263704,47.840168993698924,48.78269958496094,7176200
2020-01-31,48.81015222058866,48.94741501193709,47.849323153363,47.99573516845703,8884700
2020-02-03,48.25195105922585,48.87420294108522,48.21534718600178,48.58137893676758,8892500
2020-02-04,49.185322228969085,49.92653485317794,49.185322228969085,49.4506950378418,9769800
2020-02-05,50.0271928551154,50.35662070521998,49.944839383326446,50.091251373291016,9612900
2020-02-06,50.32916982117709,50.64944496010788,50.06379699707031,50.06379699707031,8832000
2020-02-07,49.66116743458507,50.30172123593851,49.5879596900933,50.07295227050781,7864800
2020-02-10,50.072963072247816,50.39323829664562,49.82589211739603,50.32003402709961,7198200
2020-02-11,50.48474055605542,50.823321184769966,50.429838230876314,50.4664421081543,8466600
2020-02-12,50.83246319040012,51.14358912160668,50.55794113127371,50.99717712402344,7541100
2020-02-13,50.61284637451172,50.914819588959276,50.33832082771187,50.61284637451172,8480100
2020-02-14,50.67690130453376,51.097835355714516,50.54879124467329,50.75925827026367,7496800
2020-02-18,50.71350070424618,51.02462662534683,50.42067671859112,50.7409553527832,7185700
2020-02-19,50.86906666791017,51.033780600255874,50.68605079966635,50.73180389404297,6819200
2020-02-20,50.695204876486486,51.12528816407907,50.21936500254927,50.795860290527344,6114600
2020-02-21,50.40238200477606,50.640300201705536,49.81673049937749,50.03635025024414,9078600
2020-02-24,48.590526612856266,48.98400951064511,48.05063171756954,48.17874526977539,10992500
