Date,Open,High,Low,Close,Volume
2020-01-02,206.62136514720623,208.31752014160156,206.2166048976854,208.31752014160156,30969400
2020-01-03,205.5613303232201,207.65259944663924,205.54205181970212,206.40939331054688,27518900
2020-01-06,204.79035534234592,207.76824450960788,204.53979361320714,207.7393341064453,21655300
2020-01-07,207.8164284119449,208.29828805996976,207.05509663834903,207.71041870117188,22139300
2020-01-08,207.68147573820852,210.2256936926872,207.35381475816808,209.2716064453125,26397300
2020-01-09,210.99670245217024,211.449651692195,209.81133184996403,211.04489135742188,23547000
2020-01-10,211.8736822590969,211.89294605629414,210.1293380702935,210.50518798828125,21898500
2020-01-13,211.37258658557033,212.96271777983782,211.03527889942066,212.93380737304688,22756900
2020-01-14,212.82775825920564,213.18434438562113,211.76767589427655,212.0953369140625,24418100
2020-01-15,212.21096301163251,213.17468220306154,211.48817361806076,212.1820526123047,25742100
2020-01-16,213.24216398162028,214.2540721418806,212.78921475469602,214.21551513671875,18805000
2020-01-17,215.1792569478071,215.4490971914688,214.06133896395687,215.275634765625,24325200
2020-01-21,214.67807639313898,215.71889485834492,214.58171329953078,215.17921447753906,21146300
2020-01-22,216.26824990467804,216.98139276962715,215.47799302653627,215.74783325195312,20736400
2020-01-23,215.62255885385602,216.53808923668507,214.62028255913776,216.44171142578125,26496100
2020-01-24,217.45362212723066,217.68492005295363,213.62765533221824,214.6202850341797,37436500
2020-01-27,209.7727878595688,211.32437659173263,209.30056008710497,210.18719482421875,42264400
2020-01-28,211.67127432239474,213.90710981738343,211.11231544864756,213.4156036376953,26731900
2020-01-29,214.6009736810809,214.8419034690497,212.8181020732241,213.76254272460938,28924500
2020-01-30,212.3844224019062,214.62024309287722,211.7194538624423,214.5238800048828,39568100
2020-01-31,215.4201582903583,215.4490686908412,210.37026423164505,211.12197875976562,52015800
2020-02-03,212.153138148339,214.80336587399313,212.00858615446927,214.31187438964844,25408600
2020-02-04,217.24159667116865,219.59307404921108,216.4995287137922,219.21722412109375,30691200
2020-02-05,221.85777820703598,221.89632050035885,218.61968147602198,219.93997192382812,38534800
2020-02-06,220.48930058555015,221.89633703223683,219.7086904172244,221.83851623535156,22467100
2020-02-07,220.84588763527864,222.07944699148595,220.24837175276227,220.88442993164062,25884900
2020-02-10,220.15205736314272,223.5636174956276,220.09423655321442,223.55398559570312,21478900
2020-02-11,224.78754662855468,225.5296146727133,223.0046598836152,223.592529296875,30198000
2020-02-12,224.91279828721204,225.87651751585867,224.35383936997437,225.7705078125,24471300
2020-02-13,224.19962079400128,226.4065311607429,223.92978061043078,225.4813690185547,22773200
2020-02-14,225.83797173010817,226.33910987135076,225.07663997194174,226.12709045410156,23438500
2020-02-18,225.02842046210606,226.63782967038173,224.78749067574404,226.2137908935547,24394500
2020-02-19,227.5630191349323,228.85439933217356,227.2931789356636,228.38217163085938,22230500
2020-02-20,227.88103394871118,228.3532469152331,223.46719852997722,226.26197814941406,42604000
2020-02-21,225.134452896955,225.5199347119965,221.00010381565832,221.91563415527344,66017200
2020-02-24,213.63727545586343,216.11404097728206,212.26879589077487,213.35780334472656,84522600
2020-02-25,215.15034170917147,215.86349931150477,206.94909545569362,207.5562286376953,97743000
2020-02-26,208.84759679251124,212.2880667308365,207.10325266735435,208.6259307861328,79537700
2020-02-27,203.2484034425845,208.56813833041292,198.04432487538048,198.1792449951172,121822600
2020-02-28,191.43318660725154,199.6537104347494,190.98023739427853,198.3334197998047,148173700
2020-03-02,201.30169339435167,208.71269721221475,198.46835628115772,208.56813049316406,112933900
2020-03-03,209.23304879579865,211.64234648139112,200.0873494874227,201.87986755371094,131953500
2020-03-04,205.58060725989966,210.40883563849096,203.70134286874293,210.30282592773438,73086200
2020-03-05,204.97345769445946,208.51030571639828,202.47742826806606,203.91336059570312,78705500
2020-03-06,197.24438969380077,201.56184721573746,195.54824934362233,200.4728546142578,89828400
