Date,Open,High,Low,Close,Volume
2020-01-02,295.67269108630387,296.9064177570936,294.74967601076855,296.88812255859375,59151200
2020-01-03,293.4977411082979,295.7641429457349,293.4429112798059,294.64007568359375,77709700
2020-01-06,292.8854545477704,295.8464049037738,292.76664728278183,295.76416015625,55653900
2020-01-07,295.19755772617054,295.67278681667864,294.4847419794395,294.93255615234375,40496400
2020-01-08,295.12444534201336,297.7198263343244,294.87771109631456,296.50439453125,68296000
2020-01-09,298.0670453650865,298.58795656529105,297.4821567426061,298.51483154296875,48473300
2020-01-10,299.09981058166176,299.25515249526273,297.1898301592266,297.6558837890625,53029300
2020-01-13,298.2772800531271,299.7120310890485,297.8477611357546,299.7029113769531,47086800
2020-01-14,299.264269511989,300.31521183370324,298.68852837435486,299.2460021972656,62832800
2020-01-15,299.15459569341715,300.68073912701385,299.07235094750735,299.9222412109375,72056600
2020-01-16,301.30219453828755,302.4171142578125,301.0737276112458,302.4171142578125,54050300
2020-01-17,303.1299620038811,303.5686007011989,302.3531687920046,303.3584289550781,95846000
2020-01-21,302.3987408156773,303.56849006392315,302.32564368910903,302.7642822265625,77742400
2020-01-22,303.62343982713384,304.2723060684874,302.64562244176034,302.80096435546875,48914900
2020-01-23,302.1521113343028,303.5594755373367,301.03719151691797,303.1482238769531,51963000
2020-01-24,303.80620806071624,303.88845281451574,299.1637441044687,300.4523010253906,87578400
2020-01-27,295.2066505448216,297.116630487524,294.86852399411237,295.63616943359375,84062500
2020-01-28,297.0618896159072,299.61158879951597,295.7276503255423,298.7342834472656,63834000
2020-01-29,300.0959346812447,300.32440164803546,298.28646626420965,298.4875183105469,53888900
2020-01-30,296.42218956000465,299.66643745775275,295.6728390501093,299.45623779296875,75491800
2020-01-31,298.8347496867189,298.9901194730198,293.1048090217675,294.0186767578125,113845600
2020-02-03,295.49912122993766,298.0670871911225,295.3803139687608,296.2027893066406,69083000
2020-02-04,299.8125346860519,301.5854399692841,299.492675464825,300.7172546386719,62573200
2020-02-05,303.65082382168174,304.4002020615823,302.1886577494263,304.19000244140625,65951100
2020-02-06,305.14955406449695,305.40543589404376,304.1351464583818,305.2135314941406,50359700
2020-02-07,304.15344652404104,305.222656086769,303.03852684411055,303.58685302734375,64139400
2020-02-10,302.7004442781708,305.9172489243438,302.6638817568983,305.853271484375,42070000
2020-02-11,307.2057455520756,307.99165832638704,305.8532114209266,306.3832702636719,54864500
2020-02-12,307.81806277084456,308.5674410211826,307.4525212476893,308.3572692871094,43992700
2020-02-13,306.9315460120865,308.99689562686603,306.6573968990736,308.0281982421875,54501900
2020-02-14,308.4395753009911,308.6406273620144,307.24241053868207,308.5218200683594,64582200
2020-02-18,307.52566305583684,308.58575305311757,306.3376181795073,307.7267150878906,57226200
2020-02-19,308.6953514933789,309.8742206443196,308.41205476200304,309.1979675292969,48814700
2020-02-20,308.6496697818951,309.4721730276708,304.9393691304808,307.927734375,74163400
2020-02-21,306.5751794829659,306.8858911350751,303.93408860649663,304.756591796875,113788200
2020-02-24,295.307216805096,304.82970245486194,293.5708458942109,294.64923095703125,161088400
2020-02-25,296.0383078861717,296.6505836333486,284.8434284508616,285.7207336425781,218913200
2020-02-26,287.1188970838777,290.71038982346295,283.938655892988,284.66973876953125,194773800
2020-02-27,279.14996516623097,284.72456262234533,271.8847351074219,271.8847351074219,284353500
2020-02-28,263.83356488451,272.2320096468705,260.9457401669116,270.7424011230469,384975800
2020-03-02,272.5244028949452,282.53126257074877,269.0973999770701,282.46728515625,238703600
2020-03-03,282.8420313278847,286.8082134931983,271.93959720140725,274.3796081542969,300139100
2020-03-04,279.753168952443,286.1319753809504,277.20347032348707,285.9126281738281,176613400
2020-03-05,278.711411972993,281.9008016738092,274.16948788672306,276.408447265625,186366800
2020-03-06,267.9003132173233,273.0453928793516,265.231835125878,271.8390808105469,228667200
2020-03-09,251.58783337178144,259.71213276596006,249.89719998967348,250.61001586914062,309417300
2020-03-10,260.12327944250404,263.6690622000133,249.94278128953638,263.57769775390625,276444100
2020-03-11,256.5226437962952,257.6558306839711,247.54845736466214,250.72869873046875,255316300
2020-03-12,233.95009968243195,243.69193139870373,226.34671474938688,226.73968505859375,392220700
2020-03-13,240.42938324174193,248.09674450743702,227.11434179246803,246.12278747558594,329566100
2020-03-16,220.40660915986865,234.7726107780124,216.91564173418007,219.19117736816406,297240000
2020-03-17,223.93411978479276,234.10548499816915,216.65060754197967,231.02574157714844,262070500
2020-03-18,215.90127325057983,226.9773468065231,208.38014496942634,219.32827758789062,327597100
2020-03-19,218.6428280834812,226.07257629627384,212.21833983048688,219.79429626464844,289322000
2020-03-20,222.94358151812597,224.72691180558704,210.04662777098238,210.32240295410156,347158800
2020-03-23,209.761700043424,211.13136077030381,200.63362552870024,204.9448699951172,326025200
2020-03-24,215.48854656490403,224.38680975426712,214.91862144024043,223.51351928710938,235494500
2020-03-25,225.0946467428511,235.6475485646317,220.38813506232896,226.85958862304688,299430300
2020-03-26,229.3690894539827,241.57659857512195,228.93704492773614,240.1058349609375,257632800
2020-03-27,232.8162514936,239.74732482858482,230.77553465466747,232.95413208007812,224341200
2020-03-30,235.05000243161496,241.23649258023633,233.0552504528324,240.5194854736328,171369500
2020-03-31,239.51752951061562,242.06381801054945,235.52802532472109,236.93446350097656,194881100
2020-04-01,227.95348423990177,236.85174851191033,224.20297754937033,226.27127075195312,189554600
2020-04-02,225.38879163266066,232.27390045217555,224.83724120524906,231.4925537109375,177660400
