Date,Open,High,Low,Close,Volume
2020-01-02,264.52860994788256,266.07629861724047,260.75836884276544,263.1968688964844,2543400
2020-01-03,258.49084176592567,262.6390191883564,255.87236672527396,260.533447265625,2711400
2020-01-06,259.14763641844723,262.44097425983097,258.4457793348915,262.34197998046875,3079100
2020-01-07,261.5772610196286,262.28809789606845,258.7698041032808,260.7584228515625,2492900
2020-01-08,262.2970005520804,267.5879358659511,260.9832736927368,266.2561950683594,3379200
2020-01-09,264.80756174887637,267.4260365596713,264.2946586759801,264.74456787109375,2838200
2020-01-10,266.40924704163865,266.40924704163865,262.93593365011895,265.56341552734375,2477900
2020-01-13,264.8795788292352,264.9515796900855,256.4662700007859,257.213134765625,6994900
2020-01-14,256.9881109204234,259.3636169433594,255.77335072833935,259.3636169433594,6056300
2020-01-15,260.0655379383317,269.62163365700377,260.04755145369035,266.7152099609375,6081300
2020-01-16,268.14589541909567,270.8363437704072,266.28326465575094,270.61138916015625,3710300
2020-01-17,269.954545257416,270.5754221922951,266.2382906200405,268.5688171386719,4632200
2020-01-21,267.1470995996111,272.2310680988166,266.35525500909756,270.42242431640625,4962800
2020-01-22,271.7361195219768,271.86210726485893,267.5609768909752,270.47637939453125,3117600
2020-01-23,269.95451129398776,270.4673868823916,266.9311073662238,269.4595947265625,3169600
2020-01-24,268.45185594974447,269.8825641119066,262.35108743737294,263.4758605957031,3678500
2020-01-27,259.1476566755766,259.2196300532438,252.01210452494053,255.62936401367188,4399400
2020-01-28,255.4674730520112,259.480655864049,254.91856948890728,257.2311096191406,4341000
2020-01-29,255.5485066073417,257.5191117248339,252.750083677192,254.55870056152344,3963800
2020-01-30,253.60483963069572,253.60483963069572,248.2779295538636,252.8310089111328,4211800
2020-01-31,250.30244842013315,250.8513243579638,244.01270033707482,245.15548706054688,5532600
2020-02-03,247.5670500453908,249.11473884969013,243.68883479315625,246.5682373046875,5646800
2020-02-04,249.50166551736385,255.09853752730896,249.1417436196107,252.70501708984375,4290200
2020-02-05,256.9881078576651,267.24603082138026,256.84413363673707,266.103271484375,5761000
2020-02-06,267.24613398955626,267.4890751347531,260.94740355882595,263.16094970703125,3044000
2020-02-07,263.5297842223771,263.99770731844876,259.96651140140534,260.2454528808594,3425900
2020-02-10,257.5549976645268,260.3084394204813,256.8531405004654,258.27484130859375,3147400
2020-02-11,258.1128561847108,262.35999918749445,257.25801791052686,261.65814208984375,2992200
2020-02-12,265.4463748712471,274.44455707027237,264.55556362083087,273.07684326171875,6701900
2020-02-13,270.071546922449,275.25448298508417,270.071546922449,271.9251708984375,3565500
2020-02-14,271.93414927655544,273.5178386709043,267.52504398759663,268.8477783203125,2485600
2020-02-18,269.6486021551292,272.95992740123967,269.04571172192504,271.87115478515625,3241700
2020-02-19,272.97786112110276,275.9832508140337,272.4019917140905,274.7235107421875,3021100
2020-02-20,272.82487255250544,273.6886902828436,268.0468403993001,271.862060546875,2885500
2020-02-21,270.3683904216421,272.20402733879246,268.6947141988738,271.2322082519531,2987100
2020-02-24,258.1488772814223,260.0384736847425,249.82555826392593,249.9605255126953,8790600
2020-02-25,252.08414350680414,253.73082671489493,235.76145044065916,237.00320434570312,8171200
2020-02-26,238.19992567009749,242.7979844692234,232.7920083504882,236.65223693847656,6806600
2020-02-27,232.53106884200847,235.88737369492497,226.81721685810754,228.48187255859375,7604300
2020-02-28,221.53529124030612,231.34332021133469,220.72546015808203,229.41770935058594,9961000
2020-03-02,231.5592346335004,245.8663399017892,225.24252014576456,245.74935913085938,8866300
2020-03-03,247.7649699397761,252.2640613588377,233.25990359836553,235.21249389648438,9188100
2020-03-04,260.94726697291094,266.20220174361566,253.93767580224548,260.4253845214844,14533000
2020-03-05,253.38887000537227,260.4254565691848,251.89516814802198,254.61260986328125,5908400
2020-03-06,247.8279341146051,256.4211867112329,244.6605565605348,255.43138122558594,5361900
2020-03-09,237.96596197412305,253.24488800925116,233.26890891458035,246.0463409423828,8070700
2020-03-10,251.69716392494902,255.45839764842196,245.20047501155307,251.94911193847656,7366000
2020-03-11,247.2340211127488,256.6640968893594,245.88429401095743,249.9514617919922,7744600
2020-03-12,233.95275570399374,244.95754329069214,224.9545727923017,225.32350158691406,10496600
2020-03-13,235.86085949136918,246.91331748117108,218.94330654354016,245.84693908691406,9308400
2020-03-16,220.4344333594762,222.02496875937177,202.38722141982726,203.3722686767578,10303500
2020-03-17,208.59573185509623,224.8083851653989,206.30931770930295,220.7055206298828,9642200
2020-03-18,204.0139091111548,209.16508811152042,180.91492785401067,196.16061401367188,12917500
2020-03-19,196.0882940432272,204.34825774109183,188.8224234623445,198.63677978515625,8065200
2020-03-20,201.69134627182433,210.2405063779104,183.87007802356376,186.69869995117188,9364100
2020-03-23,182.58680460056664,185.93959757939194,169.64559652287,176.09812927246094,10654500
2020-03-24,182.67715189739212,199.0615274088111,179.8394842057304,198.63677978515625,8894400
2020-03-25,197.9951341682816,223.67874110871165,195.20265505135924,211.91236877441406,10014000
2020-03-26,211.4966728321198,233.12259198019296,209.933247876786,230.800048828125,7517600
